participant_id,condition,channel_set,epoch_index,alpha_power_8_12,n_channels
sub-041,EyesOpen,oz,1,-10.931400487659557,1
sub-041,EyesOpen,oz,2,-11.05616285799521,1
sub-041,EyesOpen,oz,3,-11.007292660293327,1
sub-041,EyesOpen,oz,4,-11.14129718511313,1
sub-041,EyesOpen,oz,5,-10.856681691594801,1
sub-042,EyesClosed,oz,0,-10.282230808688096,1
sub-042,EyesClosed,oz,1,-10.137612124890246,1
sub-042,EyesClosed,oz,2,-10.232699338293157,1
sub-042,EyesClosed,oz,3,-10.261268940343799,1
sub-042,EyesClosed,oz,4,-10.381438790466628,1
sub-042,EyesClosed,oz,5,-10.286059917308922,1
sub-042,EyesOpen,oz,0,-10.635201835900713,1
sub-042,EyesOpen,oz,1,-10.744076605214879,1
sub-042,EyesOpen,oz,2,-10.642422115832744,1
sub-042,EyesOpen,oz,3,-10.296732160043307,1
sub-042,EyesOpen,oz,4,-10.423821652709131,1
sub-042,EyesOpen,oz,5,-10.367510394675815,1
sub-043,EyesClosed,oz,0,-11.106226814401921,1
sub-043,EyesClosed,oz,1,-11.065214599599456,1
sub-043,EyesClosed,oz,2,-11.020066015058303,1
sub-043,EyesClosed,oz,3,-11.323657586894285,1
sub-043,EyesClosed,oz,4,-10.834965765934292,1
sub-043,EyesClosed,oz,5,-11.145836546850322,1
sub-043,EyesOpen,oz,0,-11.695112774027153,1
sub-043,EyesOpen,oz,1,-11.58656214051421,1
sub-043,EyesOpen,oz,2,-11.741149499597038,1
sub-043,EyesOpen,oz,3,-11.565288619766553,1
sub-043,EyesOpen,oz,4,-11.499791539340894,1
sub-043,EyesOpen,oz,5,-11.821189578677197,1
sub-044,EyesClosed,oz,0,-11.557559627333246,1
sub-044,EyesClosed,oz,1,-11.471456667732076,1
sub-044,EyesClosed,oz,2,-11.15797072977883,1
sub-044,EyesClosed,oz,3,-10.91474835045154,1
sub-044,EyesClosed,oz,4,-11.418245677343673,1
sub-044,EyesClosed,oz,5,-11.131010319799008,1
sub-044,EyesOpen,oz,0,-11.774798921062178,1
sub-044,EyesOpen,oz,1,-11.680356825999265,1
sub-044,EyesOpen,oz,2,-11.60353521308227,1
sub-044,EyesOpen,oz,3,-11.66911428024431,1
sub-044,EyesOpen,oz,4,-11.683213499318622,1
sub-044,EyesOpen,oz,5,-11.662874789552331,1
sub-045,EyesClosed,oz,0,-10.032083301951475,1
sub-045,EyesClosed,oz,1,-10.18310745535267,1
sub-045,EyesClosed,oz,2,-10.148988229144326,1
sub-045,EyesClosed,oz,3,-10.146068364111146,1
sub-045,EyesClosed,oz,4,-10.413418090800219,1
sub-045,EyesClosed,oz,5,-10.307354701325137,1
sub-045,EyesOpen,oz,0,-11.277015321008847,1
sub-045,EyesOpen,oz,1,-10.997150804814476,1
sub-045,EyesOpen,oz,2,-11.238851633190324,1
sub-045,EyesOpen,oz,3,-11.004226438713305,1
sub-045,EyesOpen,oz,4,-11.135954803443909,1
sub-045,EyesOpen,oz,5,-11.057125985230337,1
sub-046,EyesClosed,oz,0,-10.963187897179337,1
sub-046,EyesClosed,oz,1,-11.019558361202124,1
sub-046,EyesClosed,oz,2,-11.088790505143654,1
sub-046,EyesClosed,oz,3,-11.194178596440418,1
sub-046,EyesClosed,oz,4,-11.272393398895629,1
sub-046,EyesClosed,oz,5,-11.382505787624114,1
sub-046,EyesOpen,oz,0,-11.752187716561439,1
sub-046,EyesOpen,oz,1,-11.725628574835195,1
sub-046,EyesOpen,oz,2,-11.583569612148166,1
sub-046,EyesOpen,oz,3,-11.590318232749077,1
sub-046,EyesOpen,oz,4,-11.814791939435365,1
sub-046,EyesOpen,oz,5,-12.000177984283555,1
sub-046,EyesOpen,oz,6,-11.613092246315508,1
sub-047,EyesClosed,oz,0,-12.104467027199858,1
sub-047,EyesClosed,oz,1,-11.996899376951449,1
sub-047,EyesClosed,oz,2,-11.91886342939623,1
sub-047,EyesClosed,oz,3,-11.677743429763082,1
sub-047,EyesClosed,oz,4,-11.407817054798405,1
sub-047,EyesClosed,oz,5,-11.656653272370873,1
sub-047,EyesOpen,oz,0,-11.905664673805516,1
sub-047,EyesOpen,oz,1,-11.866813656716163,1
sub-047,EyesOpen,oz,2,-11.857125731036149,1
sub-047,EyesOpen,oz,3,-11.909785126438136,1
sub-047,EyesOpen,oz,4,-11.81609535342349,1
sub-047,EyesOpen,oz,5,-11.85801278178998,1
sub-048,EyesClosed,oz,0,-11.086517560825241,1
sub-048,EyesClosed,oz,1,-10.8853027870332,1
sub-048,EyesClosed,oz,2,-10.72492925646166,1
sub-048,EyesClosed,oz,3,-10.769459305988603,1
sub-048,EyesClosed,oz,4,-10.716171514842719,1
sub-048,EyesClosed,oz,5,-10.912161267093708,1
sub-048,EyesOpen,oz,0,-11.632866012687312,1
sub-048,EyesOpen,oz,1,-11.73358839311805,1
sub-048,EyesOpen,oz,2,-11.423726216060318,1
sub-048,EyesOpen,oz,3,-11.550819044709055,1
sub-048,EyesOpen,oz,4,-11.515148856167553,1
sub-048,EyesOpen,oz,5,-11.64981039332702,1
sub-049,EyesClosed,oz,0,-10.127154599636818,1
sub-049,EyesClosed,oz,1,-10.179176311693718,1
sub-049,EyesClosed,oz,2,-10.100777137644817,1
sub-049,EyesClosed,oz,3,-10.131968504003638,1
sub-049,EyesClosed,oz,4,-10.236754024787185,1
sub-049,EyesClosed,oz,5,-10.213351318113661,1
sub-049,EyesClosed,oz,6,-10.064283454281297,1
sub-049,EyesOpen,oz,0,-11.000304177010044,1
sub-049,EyesOpen,oz,1,-10.29738608661225,1
sub-049,EyesOpen,oz,2,-10.464497750275081,1
sub-049,EyesOpen,oz,3,-10.805982890417788,1
sub-049,EyesOpen,oz,4,-10.770761776203921,1
sub-049,EyesOpen,oz,5,-10.635268331103761,1
sub-050,EyesClosed,oz,0,-11.78803553150678,1
sub-050,EyesClosed,oz,1,-11.672456865684866,1
sub-050,EyesClosed,oz,2,-11.643111882663302,1
sub-050,EyesClosed,oz,3,-11.818615307257978,1
sub-050,EyesClosed,oz,4,-11.857931682793383,1
sub-050,EyesClosed,oz,5,-11.599115417762661,1
sub-050,EyesOpen,oz,0,-11.682998600482463,1
sub-050,EyesOpen,oz,1,-11.81448898840639,1
sub-050,EyesOpen,oz,2,-11.736404062810507,1
sub-050,EyesOpen,oz,3,-11.787876132562285,1
sub-050,EyesOpen,oz,4,-11.796323151830777,1
sub-050,EyesOpen,oz,5,-11.802896480017571,1
sub-051,EyesClosed,oz,0,-11.035589030433707,1
sub-051,EyesClosed,oz,1,-10.596604736386174,1
sub-051,EyesClosed,oz,2,-10.940061407736515,1
sub-051,EyesClosed,oz,3,-10.575642298859302,1
sub-051,EyesClosed,oz,4,-10.975499801271859,1
sub-051,EyesClosed,oz,5,-10.342868591741642,1
sub-051,EyesOpen,oz,0,-11.625571724104228,1
sub-051,EyesOpen,oz,1,-11.504030235317254,1
sub-051,EyesOpen,oz,2,-11.716477541688162,1
sub-051,EyesOpen,oz,3,-11.405263198639169,1
sub-051,EyesOpen,oz,4,-11.462540057674792,1
sub-051,EyesOpen,oz,5,-11.486398629807264,1
sub-052,EyesClosed,oz,0,-10.83066960088362,1
sub-052,EyesClosed,oz,1,-10.462371860949638,1
sub-052,EyesClosed,oz,2,-10.501115556739073,1
sub-052,EyesClosed,oz,3,-10.646801288393673,1
sub-052,EyesClosed,oz,4,-10.83674835782213,1
sub-052,EyesClosed,oz,5,-10.71831282227963,1
sub-052,EyesOpen,oz,0,-11.523787019785583,1
sub-052,EyesOpen,oz,1,-7.497771932385097,1
sub-052,EyesOpen,oz,2,-11.464262380951604,1
sub-052,EyesOpen,oz,3,-11.385985359922541,1
sub-052,EyesOpen,oz,4,-11.50751330622561,1
sub-052,EyesOpen,oz,5,-11.426753980618244,1
sub-053,EyesClosed,oz,0,-11.812918443591998,1
sub-053,EyesClosed,oz,1,-11.713539400517954,1
sub-053,EyesClosed,oz,2,-11.778770594991226,1
sub-053,EyesClosed,oz,3,-11.044566219518313,1
sub-053,EyesClosed,oz,4,-11.290350955875873,1
sub-053,EyesClosed,oz,5,-11.329784423500577,1
sub-053,EyesOpen,oz,0,-11.690404017704049,1
sub-053,EyesOpen,oz,1,-11.845079701827856,1
sub-053,EyesOpen,oz,2,-11.72395961698697,1
sub-053,EyesOpen,oz,3,-11.85864264540535,1
sub-053,EyesOpen,oz,4,-11.736181671839804,1
sub-053,EyesOpen,oz,5,-11.687695143325644,1
sub-054,EyesClosed,oz,0,-10.938141725948432,1
sub-054,EyesClosed,oz,1,-11.091222182794569,1
sub-054,EyesClosed,oz,2,-10.875271475432681,1
sub-054,EyesClosed,oz,3,-10.729762971975875,1
sub-054,EyesClosed,oz,4,-10.706107472623016,1
sub-054,EyesClosed,oz,5,-10.718164476376034,1
sub-054,EyesOpen,oz,0,-11.682247395403026,1
sub-054,EyesOpen,oz,1,-11.497321980048318,1
sub-054,EyesOpen,oz,2,-11.60318164631772,1
sub-054,EyesOpen,oz,3,-11.953320712981583,1
sub-054,EyesOpen,oz,4,-11.84277826465148,1
sub-054,EyesOpen,oz,5,-11.764293050517573,1
sub-055,EyesClosed,oz,0,-11.534687590054922,1
sub-055,EyesClosed,oz,1,-11.783604947137794,1
sub-055,EyesClosed,oz,2,-11.47956369696651,1
sub-055,EyesClosed,oz,3,-11.196869583853532,1
sub-055,EyesClosed,oz,4,-11.426599883212807,1
sub-055,EyesClosed,oz,5,-11.239615287074475,1
sub-055,EyesOpen,oz,0,-11.984450924504738,1
sub-055,EyesOpen,oz,1,-11.805355680998938,1
sub-055,EyesOpen,oz,2,-11.497132227545432,1
sub-055,EyesOpen,oz,3,-12.04910725591321,1
sub-055,EyesOpen,oz,4,-11.926302327591543,1
sub-055,EyesOpen,oz,5,-11.848073448362848,1
sub-056,EyesClosed,oz,0,-11.706685641096477,1
sub-056,EyesClosed,oz,1,-11.73136551352302,1
sub-056,EyesClosed,oz,2,-11.739459477230453,1
sub-056,EyesClosed,oz,3,-11.915318288357614,1
sub-056,EyesClosed,oz,4,-11.778289505722661,1
sub-056,EyesClosed,oz,5,-11.924947282104206,1
sub-056,EyesOpen,oz,0,-11.755114864738513,1
sub-056,EyesOpen,oz,1,-11.684023805762884,1
sub-056,EyesOpen,oz,2,-12.007192637517935,1
sub-056,EyesOpen,oz,3,-11.793289503461718,1
sub-056,EyesOpen,oz,4,-11.742470297808945,1
sub-056,EyesOpen,oz,5,-11.76598343766577,1
sub-057,EyesClosed,oz,0,-11.62657381736127,1
sub-057,EyesClosed,oz,1,-11.507689100159883,1
sub-057,EyesClosed,oz,2,-11.618477848194038,1
sub-057,EyesClosed,oz,3,-11.4898849261698,1
sub-057,EyesClosed,oz,4,-11.563188527497882,1
sub-057,EyesClosed,oz,5,-11.710089144232091,1
sub-057,EyesOpen,oz,0,-11.536373488975231,1
sub-057,EyesOpen,oz,1,-11.5464641769896,1
sub-057,EyesOpen,oz,2,-11.55825404602457,1
sub-057,EyesOpen,oz,3,-11.61168034528747,1
sub-057,EyesOpen,oz,4,-11.645724918082722,1
sub-057,EyesOpen,oz,5,-11.776427439692425,1
sub-058,EyesClosed,oz,0,-11.490524135229018,1
sub-058,EyesClosed,oz,1,-11.789073728762778,1
sub-058,EyesClosed,oz,2,-11.662656759674402,1
sub-058,EyesClosed,oz,3,-11.567858154772962,1
sub-058,EyesClosed,oz,4,-11.585342858108262,1
sub-058,EyesClosed,oz,5,-11.62088979095483,1
sub-058,EyesOpen,oz,0,-11.774401529346157,1
sub-058,EyesOpen,oz,1,-11.670382362759838,1
sub-058,EyesOpen,oz,2,-11.766995139344752,1
sub-058,EyesOpen,oz,3,-11.655951798788776,1
sub-058,EyesOpen,oz,4,-11.779597901503406,1
sub-058,EyesOpen,oz,5,-11.785153697461157,1
sub-059,EyesClosed,oz,0,-10.68069598069979,1
sub-059,EyesClosed,oz,1,-11.215888378443239,1
sub-059,EyesClosed,oz,2,-11.161069803213692,1
sub-059,EyesClosed,oz,3,-11.386000118802368,1
sub-059,EyesClosed,oz,4,-11.217597045794147,1
sub-059,EyesClosed,oz,5,-10.999570170621784,1
sub-059,EyesOpen,oz,0,-11.781921777510538,1
sub-059,EyesOpen,oz,1,-11.9032986476956,1
sub-059,EyesOpen,oz,2,-11.872542910920592,1
sub-059,EyesOpen,oz,3,-11.630638714627823,1
sub-059,EyesOpen,oz,4,-11.683404034879196,1
sub-059,EyesOpen,oz,5,-11.915961260450146,1
sub-060,EyesClosed,oz,0,-11.504763967610348,1
sub-060,EyesClosed,oz,1,-11.272392535146253,1
sub-060,EyesClosed,oz,2,-11.236197022886602,1
sub-060,EyesClosed,oz,3,-11.103144263763465,1
sub-060,EyesClosed,oz,4,-11.323134955910767,1
sub-060,EyesClosed,oz,5,-11.272266928896434,1
sub-060,EyesOpen,oz,0,-11.766940145700772,1
sub-060,EyesOpen,oz,1,-11.719311563241439,1
sub-060,EyesOpen,oz,2,-11.839305814690476,1
sub-060,EyesOpen,oz,3,-11.734515618976229,1
sub-060,EyesOpen,oz,4,-11.708999499275054,1
sub-060,EyesOpen,oz,5,-11.820539962676165,1
sub-061,EyesClosed,oz,0,-10.048149070131355,1
sub-061,EyesClosed,oz,1,-10.334499843714426,1
sub-061,EyesClosed,oz,2,-10.327476245781206,1
sub-061,EyesClosed,oz,3,-10.227824846119356,1
sub-061,EyesClosed,oz,4,-10.272926707664162,1
sub-061,EyesClosed,oz,5,-10.179236420712146,1
sub-061,EyesOpen,oz,0,-11.218545492918235,1
sub-061,EyesOpen,oz,1,-11.29388211043559,1
sub-061,EyesOpen,oz,2,-11.45212405106232,1
sub-061,EyesOpen,oz,3,-10.822356864661675,1
sub-061,EyesOpen,oz,4,-11.06448739319081,1
sub-061,EyesOpen,oz,5,-11.100789065893911,1
sub-062,EyesClosed,oz,0,-11.388080485500353,1
sub-062,EyesClosed,oz,1,-11.33922302945836,1
sub-062,EyesClosed,oz,2,-11.374841863486312,1
sub-062,EyesClosed,oz,3,-11.460715948182461,1
sub-062,EyesClosed,oz,4,-11.32462507794979,1
sub-062,EyesClosed,oz,5,-11.320703836714987,1
sub-062,EyesOpen,oz,0,-11.58853681483311,1
sub-062,EyesOpen,oz,1,-11.604312822493293,1
sub-062,EyesOpen,oz,2,-11.442239835549634,1
sub-062,EyesOpen,oz,3,-11.59436525042698,1
sub-062,EyesOpen,oz,4,-11.702373727265131,1
sub-062,EyesOpen,oz,5,-11.600641767888593,1
sub-063,EyesClosed,oz,0,-10.226161148138553,1
sub-063,EyesClosed,oz,1,-10.431774928996903,1
sub-063,EyesClosed,oz,2,-10.276369803116745,1
sub-063,EyesClosed,oz,3,-10.375673970557457,1
sub-063,EyesClosed,oz,4,-10.312303798491682,1
sub-063,EyesClosed,oz,5,-10.278512132739113,1
sub-063,EyesOpen,oz,0,-10.831229376263712,1
sub-063,EyesOpen,oz,1,-10.82869879858004,1
sub-063,EyesOpen,oz,2,-10.75855340386702,1
sub-063,EyesOpen,oz,3,-10.621725203788376,1
sub-063,EyesOpen,oz,4,-10.752170578118683,1
sub-063,EyesOpen,oz,5,-10.786431603927458,1
sub-064,EyesClosed,oz,0,-10.846117007536781,1
sub-064,EyesClosed,oz,1,-10.887976539480897,1
sub-064,EyesClosed,oz,2,-10.836393553350081,1
sub-064,EyesClosed,oz,3,-10.821507883217965,1
sub-064,EyesClosed,oz,4,-10.836374850237362,1
sub-064,EyesClosed,oz,5,-10.802320283211209,1
sub-064,EyesOpen,oz,0,-11.770116707339827,1
sub-064,EyesOpen,oz,1,-11.888251759556681,1
sub-064,EyesOpen,oz,2,-11.942668262761936,1
sub-064,EyesOpen,oz,3,-12.003450970006382,1
sub-064,EyesOpen,oz,4,-11.921540686168408,1
sub-064,EyesOpen,oz,5,-11.961587695246589,1
sub-065,EyesClosed,oz,0,-10.634659316148367,1
sub-065,EyesClosed,oz,1,-10.481133025865164,1
sub-065,EyesClosed,oz,2,-10.269030473771414,1
sub-065,EyesClosed,oz,3,-10.591337277079942,1
sub-065,EyesClosed,oz,4,-10.397150397333338,1
sub-065,EyesClosed,oz,5,-10.437017156439843,1
sub-065,EyesOpen,oz,0,-11.399690915348843,1
sub-065,EyesOpen,oz,1,-11.14540643969395,1
sub-065,EyesOpen,oz,2,-11.468940381657294,1
sub-065,EyesOpen,oz,3,-11.344601009433784,1
sub-065,EyesOpen,oz,4,-11.34161184879956,1
sub-065,EyesOpen,oz,5,-11.213397318735714,1
sub-066,EyesClosed,oz,0,-9.969818124496586,1
sub-066,EyesClosed,oz,1,-10.07181485512678,1
sub-066,EyesClosed,oz,2,-10.052722325753058,1
sub-066,EyesClosed,oz,3,-10.238002148008782,1
sub-066,EyesClosed,oz,4,-10.174450189886285,1
sub-066,EyesClosed,oz,5,-10.144132670321214,1
sub-066,EyesOpen,oz,0,-11.61612325603639,1
sub-066,EyesOpen,oz,1,-11.594700754163513,1
sub-066,EyesOpen,oz,2,-11.460286837237389,1
sub-066,EyesOpen,oz,3,-11.40992498374479,1
sub-066,EyesOpen,oz,4,-10.712150037944555,1
sub-066,EyesOpen,oz,5,-11.461320197485126,1
sub-067,EyesClosed,oz,0,-10.701553611742142,1
sub-067,EyesClosed,oz,1,-10.55070939843286,1
sub-067,EyesClosed,oz,2,-10.891798294912759,1
sub-067,EyesClosed,oz,3,-10.833193346963961,1
sub-067,EyesClosed,oz,4,-10.858291962526692,1
sub-067,EyesClosed,oz,5,-10.868289209398693,1
sub-067,EyesOpen,oz,0,-11.436856534587523,1
sub-067,EyesOpen,oz,1,-11.434954093438204,1
sub-067,EyesOpen,oz,2,-11.145261601911988,1
sub-067,EyesOpen,oz,3,-11.4823925586379,1
sub-067,EyesOpen,oz,4,-11.552295540093176,1
sub-067,EyesOpen,oz,5,-11.626173119982205,1
sub-068,EyesClosed,oz,0,-10.34696288664633,1
sub-068,EyesClosed,oz,1,-10.567786169347245,1
sub-068,EyesClosed,oz,2,-10.16923564492515,1
sub-068,EyesClosed,oz,3,-10.300982765917825,1
sub-068,EyesClosed,oz,4,-10.310389760856483,1
sub-068,EyesClosed,oz,5,-10.371159446027033,1
sub-068,EyesOpen,oz,0,-11.563946058554407,1
sub-068,EyesOpen,oz,1,-11.505234296968593,1
sub-068,EyesOpen,oz,2,-11.651536014487213,1
sub-068,EyesOpen,oz,3,-11.571927036905981,1
sub-068,EyesOpen,oz,4,-11.822637003749758,1
sub-068,EyesOpen,oz,5,-10.988630380914637,1
sub-069,EyesClosed,oz,0,-12.092969724501879,1
sub-069,EyesClosed,oz,1,-11.950104722632798,1
sub-069,EyesClosed,oz,2,-12.00048414692954,1
sub-069,EyesClosed,oz,3,-12.020822606641286,1
sub-069,EyesClosed,oz,4,-12.16370668845531,1
sub-069,EyesClosed,oz,5,-12.069739965068457,1
sub-069,EyesOpen,oz,0,-11.784061537553812,1
sub-069,EyesOpen,oz,1,-11.745367194436453,1
sub-069,EyesOpen,oz,2,-11.709907447347096,1
sub-069,EyesOpen,oz,3,-11.839536288157344,1
sub-069,EyesOpen,oz,4,-11.763369568187676,1
sub-069,EyesOpen,oz,5,-11.870950024402674,1
sub-070,EyesClosed,oz,0,-10.82224570323902,1
sub-070,EyesClosed,oz,1,-10.915618169458543,1
sub-070,EyesClosed,oz,2,-10.876327718707744,1
sub-070,EyesClosed,oz,3,-10.997368750060465,1
sub-070,EyesClosed,oz,4,-11.08995101437733,1
sub-070,EyesClosed,oz,5,-11.135171529770261,1
sub-070,EyesOpen,oz,0,-11.419774597722562,1
sub-070,EyesOpen,oz,1,-11.32144779377573,1
sub-070,EyesOpen,oz,2,-11.668797366983192,1
sub-070,EyesOpen,oz,3,-11.48256937055156,1
sub-070,EyesOpen,oz,4,-11.578958580095636,1
sub-070,EyesOpen,oz,5,-11.363810900372092,1
sub-071,EyesClosed,oz,0,-11.147971758706262,1
sub-071,EyesClosed,oz,1,-10.51516880326227,1
sub-071,EyesClosed,oz,2,-10.526881972239455,1
sub-071,EyesClosed,oz,3,-10.427953101316227,1
sub-071,EyesClosed,oz,4,-10.500702226135921,1
sub-071,EyesClosed,oz,5,-10.710377308095255,1
sub-071,EyesOpen,oz,0,-11.657478966428762,1
sub-071,EyesOpen,oz,1,-11.732061277204423,1
sub-071,EyesOpen,oz,2,-10.961193367409278,1
sub-071,EyesOpen,oz,3,-11.827603200854853,1
sub-071,EyesOpen,oz,4,-11.703611359458508,1
sub-071,EyesOpen,oz,5,-11.59516073736617,1
sub-072,EyesClosed,oz,0,-10.8689297869923,1
sub-072,EyesClosed,oz,1,-10.82203153744679,1
sub-072,EyesClosed,oz,2,-10.765980188303482,1
sub-072,EyesClosed,oz,3,-10.668043196751428,1
sub-072,EyesClosed,oz,4,-10.485315156711787,1
sub-072,EyesClosed,oz,5,-10.606453378032118,1
sub-072,EyesOpen,oz,0,-11.644962215902902,1
sub-072,EyesOpen,oz,1,-11.730328017029068,1
sub-072,EyesOpen,oz,2,-11.582164397431795,1
sub-072,EyesOpen,oz,3,-11.583471681102061,1
sub-072,EyesOpen,oz,4,-11.585083240467446,1
sub-072,EyesOpen,oz,5,-11.672981585980757,1
sub-073,EyesClosed,oz,0,-10.300429404931593,1
sub-073,EyesClosed,oz,1,-10.394625809899143,1
sub-073,EyesClosed,oz,2,-10.529121541008651,1
sub-073,EyesClosed,oz,3,-10.38197027737824,1
sub-073,EyesClosed,oz,4,-10.48865074346659,1
sub-073,EyesClosed,oz,5,-10.287851044871005,1
sub-073,EyesOpen,oz,0,-11.653050726392388,1
sub-073,EyesOpen,oz,1,-11.586126542729522,1
sub-073,EyesOpen,oz,2,-11.781147637252625,1
sub-073,EyesOpen,oz,3,-11.137652796159934,1
sub-073,EyesOpen,oz,4,-11.486215730807663,1
sub-073,EyesOpen,oz,5,-11.31167611622371,1
sub-074,EyesClosed,oz,0,-9.640388017253713,1
sub-074,EyesClosed,oz,1,-9.733997384086997,1
sub-074,EyesClosed,oz,2,-9.802742589973999,1
sub-074,EyesClosed,oz,3,-9.912949309076422,1
sub-074,EyesClosed,oz,4,-10.061104776437777,1
sub-074,EyesClosed,oz,5,-10.001052928172482,1
sub-074,EyesOpen,oz,0,-10.585462676331225,1
sub-074,EyesOpen,oz,1,-10.391641026119816,1
sub-074,EyesOpen,oz,2,-10.311077982150094,1
sub-074,EyesOpen,oz,3,-10.188275508965415,1
sub-074,EyesOpen,oz,4,-10.181291182361903,1
sub-074,EyesOpen,oz,5,-10.278513284357278,1
sub-075,EyesClosed,oz,0,-11.771433351682374,1
sub-075,EyesClosed,oz,1,-11.598940897886433,1
sub-075,EyesClosed,oz,2,-11.46294412780378,1
sub-075,EyesClosed,oz,3,-11.011138960037197,1
sub-075,EyesClosed,oz,4,-11.420108250384478,1
sub-075,EyesClosed,oz,5,-11.62212197301637,1
sub-075,EyesOpen,oz,0,-11.617820262751824,1
sub-075,EyesOpen,oz,1,-11.392895523380126,1
sub-075,EyesOpen,oz,2,-11.52186142294779,1
sub-075,EyesOpen,oz,3,-11.475428129775798,1
sub-075,EyesOpen,oz,4,-11.594294931429415,1
sub-075,EyesOpen,oz,5,-11.487799535604399,1
sub-076,EyesClosed,oz,0,-10.5166898908808,1
sub-076,EyesClosed,oz,1,-10.621594130557714,1
sub-076,EyesClosed,oz,2,-10.7535801226963,1
sub-076,EyesClosed,oz,3,-10.616554944001008,1
sub-076,EyesClosed,oz,4,-10.767880435872913,1
sub-076,EyesClosed,oz,5,-10.624944791567353,1
sub-076,EyesOpen,oz,0,-11.641423444728654,1
sub-076,EyesOpen,oz,1,-11.687627860446607,1
sub-076,EyesOpen,oz,2,-11.623348906755503,1
sub-076,EyesOpen,oz,3,-10.785100383748071,1
sub-076,EyesOpen,oz,4,-11.57232403616007,1
sub-076,EyesOpen,oz,5,-11.718171510274049,1
sub-077,EyesClosed,oz,0,-10.593552432105355,1
sub-077,EyesClosed,oz,1,-10.637854464769166,1
sub-077,EyesClosed,oz,2,-10.729511765896374,1
sub-077,EyesClosed,oz,3,-10.926549308226614,1
sub-077,EyesClosed,oz,4,-10.869751841596917,1
sub-077,EyesClosed,oz,5,-10.607230676355597,1
sub-077,EyesOpen,oz,0,-11.649213272981525,1
sub-077,EyesOpen,oz,1,-11.683820697962743,1
sub-077,EyesOpen,oz,2,-11.184900336747406,1
sub-077,EyesOpen,oz,3,-11.576227293845875,1
sub-077,EyesOpen,oz,4,-11.745875163246547,1
sub-077,EyesOpen,oz,5,-11.244594062352618,1
sub-078,EyesClosed,oz,0,-9.826447437474958,1
sub-078,EyesClosed,oz,1,-9.931637502652665,1
sub-078,EyesClosed,oz,2,-9.936790921264764,1
sub-078,EyesClosed,oz,3,-9.970165477040013,1
sub-078,EyesClosed,oz,4,-10.002244479421194,1
sub-078,EyesClosed,oz,5,-9.971527953898502,1
sub-078,EyesOpen,oz,0,-10.845869707042223,1
sub-078,EyesOpen,oz,1,-10.674374075000738,1
sub-078,EyesOpen,oz,2,-10.82326334960305,1
sub-078,EyesOpen,oz,3,-10.461492053410131,1
sub-078,EyesOpen,oz,4,-10.574875780175416,1
sub-078,EyesOpen,oz,5,-10.619140370566463,1
sub-079,EyesClosed,oz,0,-11.494634234193505,1
sub-079,EyesClosed,oz,1,-11.263265321194671,1
sub-079,EyesClosed,oz,2,-11.391123654553818,1
sub-079,EyesClosed,oz,3,-11.321376934338028,1
sub-079,EyesClosed,oz,4,-11.319531753451882,1
sub-079,EyesClosed,oz,5,-11.348275060398759,1
sub-079,EyesOpen,oz,0,-11.39842943061242,1
sub-079,EyesOpen,oz,1,-11.458613449872553,1
sub-079,EyesOpen,oz,2,-11.469302310057554,1
sub-079,EyesOpen,oz,3,-11.37265269935655,1
sub-079,EyesOpen,oz,4,-11.264574911037974,1
sub-079,EyesOpen,oz,5,-11.260115253873602,1
sub-080,EyesClosed,oz,0,-10.760987420932624,1
sub-080,EyesClosed,oz,1,-10.646120675272117,1
sub-080,EyesClosed,oz,2,-10.38256012726489,1
sub-080,EyesClosed,oz,3,-10.925804280557161,1
sub-080,EyesClosed,oz,4,-10.95911128417516,1
sub-080,EyesClosed,oz,5,-10.87488702237763,1
sub-080,EyesOpen,oz,0,-11.948551570921937,1
sub-080,EyesOpen,oz,1,-12.127051032283726,1
sub-080,EyesOpen,oz,2,-12.045688356884748,1
sub-080,EyesOpen,oz,3,-11.983967186230643,1
sub-080,EyesOpen,oz,4,-11.862328987730292,1
sub-080,EyesOpen,oz,5,-11.841056001101153,1
sub-081,EyesClosed,oz,0,-10.24738002020772,1
sub-081,EyesClosed,oz,1,-10.41616602201091,1
sub-081,EyesClosed,oz,2,-10.18251558024449,1
sub-081,EyesClosed,oz,3,-10.301700334352526,1
sub-081,EyesClosed,oz,4,-10.35164081729753,1
sub-081,EyesClosed,oz,5,-10.508702264262883,1
sub-081,EyesOpen,oz,0,-11.074635947328234,1
sub-081,EyesOpen,oz,1,-11.376347640103255,1
sub-081,EyesOpen,oz,2,-11.060279156784995,1
sub-081,EyesOpen,oz,3,-11.046286873886858,1
sub-081,EyesOpen,oz,4,-11.274989179071248,1
sub-081,EyesOpen,oz,5,-11.103149146102126,1
sub-082,EyesClosed,oz,0,-10.621001248711119,1
sub-082,EyesClosed,oz,1,-10.15050389061223,1
sub-082,EyesClosed,oz,2,-10.363920252479419,1
sub-082,EyesClosed,oz,3,-10.255564321943334,1
sub-082,EyesClosed,oz,4,-10.14608973201202,1
sub-082,EyesClosed,oz,5,-10.348671027715428,1
sub-082,EyesOpen,oz,0,-10.957725100729354,1
sub-082,EyesOpen,oz,1,-11.147340261285375,1
sub-082,EyesOpen,oz,2,-10.743537899248814,1
sub-082,EyesOpen,oz,3,-10.865915192114043,1
sub-082,EyesOpen,oz,4,-10.877823760511165,1
